[22:48:36] [INFO] received Windows console close event; shutting log-core down
[02:32:54] [INFO] received Windows console close event; shutting log-core down
[02:39:01] [INFO] received Windows console close event; shutting log-core down
[02:47:46] [INFO] received Windows console close event; shutting log-core down
[02:51:31] [INFO] received Windows console close event; shutting log-core down
[02:53:14] [INFO] received Windows console close event; shutting log-core down
[02:53:15] [INFO] received Windows console close event; shutting log-core down
[02:56:05] [INFO] received Windows console close event; shutting log-core down
[02:57:30] [INFO] received Windows console close event; shutting log-core down
[02:59:12] [INFO] received Windows console close event; shutting log-core down
[03:07:48] [INFO] received Windows console close event; shutting log-core down
[03:09:03] [INFO] received Windows console close event; shutting log-core down
[03:10:52] [INFO] received Windows console close event; shutting log-core down
[16:02:00] [INFO] received Windows console close event; shutting log-core down
[16:04:25] [INFO] received Windows console close event; shutting log-core down
[16:05:19] [INFO] received Windows console close event; shutting log-core down
[16:05:38] [INFO] received Windows console close event; shutting log-core down
[16:08:13] [INFO] received Windows console close event; shutting log-core down
[16:12:43] [INFO] received Windows console close event; shutting log-core down
[16:22:39] [INFO] received Windows console close event; shutting log-core down
[16:24:22] [INFO] received Windows console close event; shutting log-core down
[16:25:26] [INFO] received Windows console close event; shutting log-core down
[16:26:03] [INFO] received Windows console close event; shutting log-core down
[16:32:14] [INFO] received Windows console close event; shutting log-core down
[16:33:11] [INFO] received Windows console close event; shutting log-core down
[16:52:03] [INFO] received Windows console close event; shutting log-core down
[16:53:56] [INFO] received Windows console close event; shutting log-core down
[16:56:23] [INFO] received Windows console close event; shutting log-core down
[16:56:28] [INFO] received Windows console close event; shutting log-core down
[16:59:11] [INFO] received Windows console close event; shutting log-core down
[17:01:58] [INFO] received Windows console close event; shutting log-core down
[17:05:00] [INFO] received Windows console close event; shutting log-core down
[17:05:02] [INFO] received Windows console close event; shutting log-core down
[17:08:43] [INFO] received Windows console close event; shutting log-core down
[17:08:45] [INFO] received Windows console close event; shutting log-core down
[17:13:27] [INFO] received Windows console close event; shutting log-core down
[17:13:57] [INFO] received Windows console close event; shutting log-core down
[17:18:32] [INFO] received Windows console close event; shutting log-core down
[17:49:45] [INFO] received Windows console close event; shutting log-core down
[18:28:17] [INFO] received Windows console close event; shutting log-core down
[19:17:27] [INFO] received Windows console close event; shutting log-core down
[19:24:59] [INFO] received Windows console close event; shutting log-core down
[19:42:22] [INFO] received Windows console close event; shutting log-core down
[19:45:37] [INFO] received Windows console close event; shutting log-core down
[19:47:09] [INFO] received Windows console close event; shutting log-core down
[01:31:39] [INFO] received Windows console close event; shutting log-core down
[01:31:45] [INFO] received Windows console close event; shutting log-core down
[01:33:16] [INFO] received Windows console close event; shutting log-core down
[01:33:48] [INFO] received Windows console close event; shutting log-core down
[01:34:36] [INFO] received Windows console close event; shutting log-core down
[01:35:48] [INFO] received Windows console close event; shutting log-core down
[01:37:32] [INFO] received Windows console close event; shutting log-core down
[01:40:13] [INFO] received Windows console close event; shutting log-core down
[01:40:20] [INFO] received Windows console close event; shutting log-core down
[01:42:45] [INFO] received Windows console close event; shutting log-core down
[01:44:20] [INFO] received Windows console close event; shutting log-core down
[01:45:21] [INFO] received Windows console close event; shutting log-core down
[01:46:26] [INFO] received Windows console close event; shutting log-core down
[01:48:21] [INFO] received Windows console close event; shutting log-core down
[01:48:30] [INFO] received Windows console close event; shutting log-core down
[01:48:51] [INFO] received Windows console close event; shutting log-core down
[01:50:32] [INFO] received Windows console close event; shutting log-core down
[01:51:22] [INFO] received Windows console close event; shutting log-core down
[01:52:32] [INFO] received Windows console close event; shutting log-core down
[01:56:14] [INFO] received Windows console close event; shutting log-core down
[01:56:24] [INFO] received Windows console close event; shutting log-core down
[01:57:20] [INFO] received Windows console close event; shutting log-core down
[01:58:05] [INFO] received Windows console close event; shutting log-core down
[02:01:14] [INFO] received Windows console close event; shutting log-core down
[02:02:56] [INFO] received Windows console close event; shutting log-core down
[02:04:23] [INFO] received Windows console close event; shutting log-core down
[02:04:28] [INFO] received Windows console close event; shutting log-core down
[02:04:54] [INFO] received Windows console close event; shutting log-core down
[02:11:10] [INFO] received Windows console close event; shutting log-core down
[02:12:29] [INFO] received Windows console close event; shutting log-core down
[02:14:30] [INFO] received Windows console close event; shutting log-core down
[02:16:03] [INFO] received Windows console close event; shutting log-core down
[02:18:22] [INFO] received Windows console close event; shutting log-core down
[02:20:41] [INFO] received Windows console close event; shutting log-core down
[02:20:43] [INFO] received Windows console close event; shutting log-core down
[02:23:13] [INFO] received Windows console close event; shutting log-core down
[02:25:30] [INFO] received Windows console close event; shutting log-core down
[02:26:59] [INFO] received Windows console close event; shutting log-core down
[02:29:21] [INFO] received Windows console close event; shutting log-core down
[02:33:48] [INFO] received Windows console close event; shutting log-core down
[02:35:32] [INFO] received Windows console close event; shutting log-core down
[02:36:49] [INFO] received Windows console close event; shutting log-core down
[02:43:02] [INFO] received Windows console close event; shutting log-core down
[02:43:56] [INFO] received Windows console close event; shutting log-core down
[02:44:55] [INFO] received Windows console close event; shutting log-core down
[02:44:55] [INFO] received Windows console close event; shutting log-core down
[02:45:51] [INFO] received Windows console close event; shutting log-core down
[02:49:21] [INFO] received Windows console close event; shutting log-core down
[02:50:41] [INFO] received Windows console close event; shutting log-core down
[02:51:28] [INFO] received Windows console close event; shutting log-core down
[02:52:41] [INFO] received Windows console close event; shutting log-core down
[02:53:17] [INFO] received Windows console close event; shutting log-core down
[02:56:21] [INFO] received Windows console close event; shutting log-core down
[02:57:46] [INFO] received Windows console close event; shutting log-core down
[03:00:16] [INFO] received Windows console close event; shutting log-core down
[03:01:33] [INFO] received Windows console close event; shutting log-core down
[03:01:39] [INFO] received Windows console close event; shutting log-core down
[03:02:42] [INFO] received Windows console close event; shutting log-core down
[03:03:21] [INFO] received Windows console close event; shutting log-core down
[03:06:20] [INFO] received Windows console close event; shutting log-core down
[03:06:38] [INFO] received Windows console close event; shutting log-core down
[03:07:01] [INFO] received Windows console close event; shutting log-core down
[03:07:24] [INFO] received Windows console close event; shutting log-core down
[03:07:46] [INFO] received Windows console close event; shutting log-core down
[03:07:58] [INFO] received Windows console close event; shutting log-core down
[03:17:43] [INFO] received Windows console close event; shutting log-core down
[03:22:39] [INFO] received Windows console close event; shutting log-core down
[03:22:46] [INFO] received Windows console close event; shutting log-core down
[14:25:07] [INFO] received Windows console close event; shutting log-core down
[14:29:20] [INFO] received Windows console close event; shutting log-core down
[14:34:56] [INFO] received Windows console close event; shutting log-core down
[14:45:50] [INFO] received Windows console close event; shutting log-core down
[14:49:05] [INFO] received Windows console close event; shutting log-core down
[14:50:25] [INFO] received Windows console close event; shutting log-core down
[14:51:15] [INFO] received Windows console close event; shutting log-core down
[14:52:39] [INFO] received Windows console close event; shutting log-core down
[14:53:15] [INFO] received Windows console close event; shutting log-core down
[14:54:40] [INFO] received Windows console close event; shutting log-core down
[14:54:46] [INFO] received Windows console close event; shutting log-core down
[14:55:20] [INFO] received Windows console close event; shutting log-core down
[14:55:45] [INFO] received Windows console close event; shutting log-core down
[14:56:30] [INFO] received Windows console close event; shutting log-core down
[14:57:11] [INFO] received Windows console close event; shutting log-core down
[14:58:19] [INFO] received Windows console close event; shutting log-core down
[14:59:04] [INFO] received Windows console close event; shutting log-core down
[14:59:12] [INFO] received Windows console close event; shutting log-core down
[15:00:35] [INFO] received Windows console close event; shutting log-core down
[15:00:42] [INFO] received Windows console close event; shutting log-core down
[15:01:19] [INFO] received Windows console close event; shutting log-core down
[15:03:20] [INFO] received Windows console close event; shutting log-core down
[15:03:38] [INFO] received Windows console close event; shutting log-core down
[15:03:54] [INFO] received Windows console close event; shutting log-core down
[15:04:25] [INFO] received Windows console close event; shutting log-core down
[15:04:56] [INFO] received Windows console close event; shutting log-core down
[15:05:49] [INFO] received Windows console close event; shutting log-core down
[15:06:06] [INFO] received Windows console close event; shutting log-core down
[15:06:34] [INFO] received Windows console close event; shutting log-core down
[15:06:56] [INFO] received Windows console close event; shutting log-core down
[15:10:33] [INFO] received Windows console close event; shutting log-core down
[15:10:38] [INFO] received Windows console close event; shutting log-core down
[15:14:11] [INFO] received Windows console close event; shutting log-core down
[15:14:17] [INFO] received Windows console close event; shutting log-core down
[15:19:26] [INFO] received Windows console close event; shutting log-core down
[15:19:27] [INFO] received Windows console close event; shutting log-core down
[15:20:35] [INFO] received Windows console close event; shutting log-core down
[15:22:18] [INFO] received Windows console close event; shutting log-core down
[15:24:12] [INFO] received Windows console close event; shutting log-core down
[15:26:01] [INFO] received Windows console close event; shutting log-core down
[15:26:18] [INFO] received Windows console close event; shutting log-core down
[15:38:23] [INFO] received Windows console close event; shutting log-core down
[15:48:18] [INFO] received Windows console close event; shutting log-core down
[15:49:11] [INFO] received Windows console close event; shutting log-core down
[15:57:22] [INFO] received Windows console close event; shutting log-core down
[16:18:59] [INFO] received Windows console close event; shutting log-core down
[16:20:01] [INFO] received Windows console close event; shutting log-core down
[16:22:32] [INFO] received Windows console close event; shutting log-core down
[16:42:47] [INFO] received Windows console close event; shutting log-core down
[20:07:40] [INFO] received Windows console close event; shutting log-core down
[20:08:12] [INFO] received Windows console close event; shutting log-core down
[20:09:54] [INFO] received Windows console close event; shutting log-core down
[20:11:06] [INFO] received Windows console close event; shutting log-core down
[20:13:41] [INFO] received Windows console close event; shutting log-core down
[20:14:54] [INFO] received Windows console close event; shutting log-core down
[20:14:57] [INFO] received Windows console close event; shutting log-core down
[20:36:50] [INFO] received Windows console close event; shutting log-core down
[22:18:12] [INFO] received Windows console close event; shutting log-core down
[22:18:33] [INFO] received Windows console close event; shutting log-core down
[22:25:03] [INFO] received Windows console close event; shutting log-core down
[23:18:25] [INFO] received Windows console close event; shutting log-core down
[23:18:58] [INFO] received Windows console close event; shutting log-core down
[23:19:57] [INFO] received Windows console close event; shutting log-core down
[23:21:02] [INFO] received Windows console close event; shutting log-core down
[23:22:10] [INFO] received Windows console close event; shutting log-core down
[23:22:43] [INFO] received Windows console close event; shutting log-core down
[23:23:06] [INFO] received Windows console close event; shutting log-core down
[23:23:46] [INFO] received Windows console close event; shutting log-core down
[23:25:06] [INFO] received Windows console close event; shutting log-core down
[23:27:53] [INFO] received Windows console close event; shutting log-core down
[23:27:54] [INFO] received Windows console close event; shutting log-core down
[23:28:04] [INFO] received Windows console close event; shutting log-core down
[23:28:49] [INFO] received Windows console close event; shutting log-core down
[23:30:04] [INFO] received Windows console close event; shutting log-core down
[23:32:55] [INFO] received Windows console close event; shutting log-core down
[23:34:21] [INFO] received Windows console close event; shutting log-core down
[23:34:58] [INFO] received Windows console close event; shutting log-core down
[23:35:19] [INFO] received Windows console close event; shutting log-core down
[23:36:15] [INFO] received Windows console close event; shutting log-core down
[23:37:00] [INFO] received Windows console close event; shutting log-core down
[23:38:19] [INFO] received Windows console close event; shutting log-core down
[23:50:27] [INFO] received Windows console close event; shutting log-core down
[02:38:16] [INFO] received Windows console close event; shutting log-core down
[02:39:42] [INFO] received Windows console close event; shutting log-core down
[02:41:46] [INFO] received Windows console close event; shutting log-core down
[02:42:53] [INFO] received Windows console close event; shutting log-core down
[02:42:58] [INFO] received Windows console close event; shutting log-core down
[02:45:09] [INFO] received Windows console close event; shutting log-core down
[23:16:09] [INFO] received Windows console close event; shutting log-core down
[23:17:25] [INFO] received Windows console close event; shutting log-core down
[00:07:39] [INFO] received Windows console close event; shutting log-core down
[00:10:15] [INFO] received Windows console close event; shutting log-core down
[01:26:40] [INFO] received Windows console close event; shutting log-core down
[02:07:28] [INFO] received Windows console close event; shutting log-core down
[02:20:47] [INFO] received Windows console close event; shutting log-core down
[02:23:44] [INFO] received Windows console close event; shutting log-core down
[02:24:33] [INFO] received Windows console close event; shutting log-core down
[02:25:47] [INFO] received Windows console close event; shutting log-core down
[02:27:17] [INFO] received Windows console close event; shutting log-core down
[02:35:24] [INFO] received Windows console close event; shutting log-core down
[02:35:34] [INFO] received Windows console close event; shutting log-core down
[02:43:14] [INFO] received Windows console close event; shutting log-core down
[02:44:20] [INFO] received Windows console close event; shutting log-core down
[16:49:17] [INFO] received Windows console close event; shutting log-core down
[16:51:12] [INFO] received Windows console close event; shutting log-core down
[16:53:13] [INFO] received Windows console close event; shutting log-core down
[17:01:03] [INFO] received Windows console close event; shutting log-core down
[17:02:06] [INFO] received Windows console close event; shutting log-core down
[17:30:07] [INFO] received Windows console close event; shutting log-core down
[17:31:00] [INFO] received Windows console close event; shutting log-core down
[17:33:06] [INFO] received Windows console close event; shutting log-core down
[17:33:43] [INFO] received Windows console close event; shutting log-core down
[17:38:10] [INFO] received Windows console close event; shutting log-core down
[17:39:24] [INFO] received Windows console close event; shutting log-core down
[17:40:37] [INFO] received Windows console close event; shutting log-core down
[17:41:56] [INFO] received Windows console close event; shutting log-core down
[17:43:51] [INFO] received Windows console close event; shutting log-core down
[17:45:32] [INFO] received Windows console close event; shutting log-core down
[17:46:04] [INFO] received Windows console close event; shutting log-core down
[17:46:23] [INFO] received Windows console close event; shutting log-core down
[17:49:59] [INFO] received Windows console close event; shutting log-core down
[17:51:23] [INFO] received Windows console close event; shutting log-core down
[17:52:40] [INFO] received Windows console close event; shutting log-core down
[17:53:08] [INFO] received Windows console close event; shutting log-core down
[18:09:11] [INFO] received Windows console close event; shutting log-core down
[18:10:19] [INFO] received Windows console close event; shutting log-core down
[18:10:20] [INFO] received Windows console close event; shutting log-core down
[18:11:13] [INFO] received Windows console close event; shutting log-core down
[18:15:28] [INFO] received Windows console close event; shutting log-core down
[18:16:38] [INFO] received Windows console close event; shutting log-core down
[18:19:11] [INFO] received Windows console close event; shutting log-core down
[18:34:49] [INFO] received Windows console close event; shutting log-core down
[18:38:41] [INFO] received Windows console close event; shutting log-core down
[18:41:16] [INFO] received Windows console close event; shutting log-core down
[18:43:31] [INFO] received Windows console close event; shutting log-core down
[18:56:04] [INFO] received Windows console close event; shutting log-core down
[19:38:19] [INFO] received Windows console close event; shutting log-core down
[19:40:07] [INFO] received Windows console close event; shutting log-core down
[19:41:41] [INFO] received Windows console close event; shutting log-core down
[19:42:29] [INFO] received Windows console close event; shutting log-core down
[19:43:35] [INFO] received Windows console close event; shutting log-core down
[19:44:40] [INFO] received Windows console close event; shutting log-core down
[19:47:20] [INFO] received Windows console close event; shutting log-core down
[19:48:51] [INFO] received Windows console close event; shutting log-core down
[19:54:23] [INFO] received Windows console close event; shutting log-core down
[20:00:29] [INFO] received Windows console close event; shutting log-core down
[20:01:02] [INFO] received Windows console close event; shutting log-core down
[20:03:08] [INFO] received Windows console close event; shutting log-core down
[20:17:33] [INFO] received Windows console close event; shutting log-core down
[20:48:31] [INFO] received Windows console close event; shutting log-core down
[20:55:17] [INFO] received Windows console close event; shutting log-core down
[20:59:38] [INFO] received Windows console close event; shutting log-core down
[21:07:48] [INFO] received Windows console close event; shutting log-core down
[22:56:26] [INFO] received Windows console close event; shutting log-core down
[23:01:07] [INFO] received Windows console close event; shutting log-core down
[23:03:25] [INFO] received Windows console close event; shutting log-core down
[23:08:16] [INFO] received Windows console close event; shutting log-core down
[03:59:47] [INFO] received Windows console close event; shutting log-core down
[17:56:52] [INFO] received Windows console close event; shutting log-core down
[18:01:44] [INFO] received Windows console close event; shutting log-core down
[18:03:33] [INFO] received Windows console close event; shutting log-core down
[18:04:51] [INFO] received Windows console close event; shutting log-core down
[18:07:33] [INFO] received Windows console close event; shutting log-core down
[18:11:40] [INFO] received Windows console close event; shutting log-core down
[18:21:48] [INFO] received Windows console close event; shutting log-core down
[18:22:29] [INFO] received Windows console close event; shutting log-core down
[18:24:12] [INFO] received Windows console close event; shutting log-core down
[18:27:56] [INFO] received Windows console close event; shutting log-core down
[18:34:37] [INFO] received Windows console close event; shutting log-core down
[18:54:04] [INFO] received Windows console close event; shutting log-core down
[18:55:42] [INFO] received Windows console close event; shutting log-core down
[18:59:19] [INFO] received Windows console close event; shutting log-core down
[19:16:07] [INFO] received Windows console close event; shutting log-core down
[19:27:32] [INFO] received Windows console close event; shutting log-core down
[19:28:40] [INFO] received Windows console close event; shutting log-core down
[19:32:17] [INFO] received Windows console close event; shutting log-core down
[19:48:44] [INFO] received Windows console close event; shutting log-core down
[21:25:34] [INFO] received Windows console close event; shutting log-core down
[01:20:56] [INFO] received Windows console close event; shutting log-core down
[01:22:17] [INFO] received Windows console close event; shutting log-core down
[01:23:17] [INFO] received Windows console close event; shutting log-core down
[01:24:32] [INFO] received Windows console close event; shutting log-core down
[01:25:25] [INFO] received Windows console close event; shutting log-core down
[01:40:25] [INFO] received Windows console close event; shutting log-core down
[01:45:08] [INFO] received Windows console close event; shutting log-core down
[01:47:02] [INFO] received Windows console close event; shutting log-core down
[01:52:51] [INFO] received Windows console close event; shutting log-core down
[01:54:56] [INFO] received Windows console close event; shutting log-core down
[01:57:45] [INFO] received Windows console close event; shutting log-core down
[01:58:39] [INFO] received Windows console close event; shutting log-core down
[01:59:41] [INFO] received Windows console close event; shutting log-core down
[02:05:08] [INFO] received Windows console close event; shutting log-core down
[02:07:54] [INFO] received Windows console close event; shutting log-core down
[02:09:37] [INFO] received Windows console close event; shutting log-core down
[02:15:06] [INFO] received Windows console close event; shutting log-core down
[02:17:00] [INFO] received Windows console close event; shutting log-core down
[02:17:56] [INFO] received Windows console close event; shutting log-core down
[02:28:53] [INFO] received Windows console close event; shutting log-core down
[02:33:55] [INFO] received Windows console close event; shutting log-core down
[02:35:08] [INFO] received Windows console close event; shutting log-core down
[02:40:32] [INFO] received Windows console close event; shutting log-core down
[20:03:58] [INFO] received Windows console close event; shutting log-core down
[20:05:19] [INFO] received Windows console close event; shutting log-core down
[20:06:05] [INFO] received Windows console close event; shutting log-core down
[20:07:43] [INFO] received Windows console close event; shutting log-core down
[20:08:29] [INFO] received Windows console close event; shutting log-core down
[20:12:13] [INFO] received Windows console close event; shutting log-core down
[20:26:00] [INFO] received Windows console close event; shutting log-core down
[21:10:44] [INFO] received Windows console close event; shutting log-core down
[02:24:33] [INFO] received Windows console close event; shutting log-core down
[02:27:27] [INFO] received Windows console close event; shutting log-core down
[02:29:21] [INFO] received Windows console close event; shutting log-core down
[02:31:17] [INFO] received Windows console close event; shutting log-core down
[02:34:46] [INFO] received Windows console close event; shutting log-core down
[02:49:36] [INFO] received Windows console close event; shutting log-core down
[03:56:11] [INFO] received Windows console close event; shutting log-core down
[04:01:30] [INFO] received Windows console close event; shutting log-core down
[19:22:39] [INFO] received Windows console close event; shutting log-core down
[19:29:27] [INFO] received Windows console close event; shutting log-core down
[19:30:43] [INFO] received Windows console close event; shutting log-core down
[19:36:47] [INFO] received Windows console close event; shutting log-core down
[20:10:09] [INFO] received Windows console close event; shutting log-core down
[20:37:18] [INFO] received Windows console close event; shutting log-core down
[20:41:20] [INFO] received Windows console close event; shutting log-core down
[20:41:40] [INFO] received Windows console close event; shutting log-core down
[20:48:10] [INFO] received Windows console close event; shutting log-core down
[20:49:16] [INFO] received Windows console close event; shutting log-core down
[21:45:28] [INFO] received Windows console close event; shutting log-core down
[22:07:58] [INFO] received Windows console close event; shutting log-core down
[22:11:59] [INFO] received Windows console close event; shutting log-core down
[22:13:08] [INFO] received Windows console close event; shutting log-core down
[22:15:54] [INFO] received Windows console close event; shutting log-core down
[22:16:50] [INFO] received Windows console close event; shutting log-core down
[22:19:51] [INFO] received Windows console close event; shutting log-core down
[22:22:50] [INFO] received Windows console close event; shutting log-core down
[22:24:02] [INFO] received Windows console close event; shutting log-core down
[22:27:24] [INFO] received Windows console close event; shutting log-core down
[22:29:56] [INFO] received Windows console close event; shutting log-core down
[22:32:13] [INFO] received Windows console close event; shutting log-core down
[22:41:20] [INFO] received Windows console close event; shutting log-core down
[22:42:19] [INFO] received Windows console close event; shutting log-core down
[22:43:26] [INFO] received Windows console close event; shutting log-core down
[22:43:51] [INFO] received Windows console close event; shutting log-core down
[22:44:32] [INFO] received Windows console close event; shutting log-core down
[22:45:05] [INFO] received Windows console close event; shutting log-core down
[22:45:48] [INFO] received Windows console close event; shutting log-core down
[22:46:26] [INFO] received Windows console close event; shutting log-core down
[22:47:18] [INFO] received Windows console close event; shutting log-core down
[22:51:12] [INFO] received Windows console close event; shutting log-core down
[22:51:14] [INFO] received Windows console close event; shutting log-core down
[22:52:03] [INFO] received Windows console close event; shutting log-core down
[23:00:50] [INFO] received Windows console close event; shutting log-core down
[23:02:37] [INFO] received Windows console close event; shutting log-core down
[23:15:51] [INFO] received Windows console close event; shutting log-core down
[23:33:28] [INFO] received Windows console close event; shutting log-core down
[23:36:48] [INFO] received Windows console close event; shutting log-core down
[23:37:54] [INFO] received Windows console close event; shutting log-core down
[23:45:16] [INFO] received Windows console close event; shutting log-core down
[02:48:30] [INFO] received Windows console close event; shutting log-core down
[19:56:43] [INFO] received Windows console close event; shutting log-core down
[19:59:50] [INFO] received Windows console close event; shutting log-core down
[20:04:10] [INFO] received Windows console close event; shutting log-core down
[20:06:48] [INFO] received Windows console close event; shutting log-core down
[20:22:19] [INFO] received Windows console close event; shutting log-core down
[20:22:21] [INFO] received Windows console close event; shutting log-core down
[20:22:55] [INFO] received Windows console close event; shutting log-core down
[20:25:18] [INFO] received Windows console close event; shutting log-core down
[20:36:49] [INFO] received Windows console close event; shutting log-core down
[20:42:52] [INFO] received Windows console close event; shutting log-core down
[22:26:17] [INFO] received Windows console close event; shutting log-core down
[22:27:10] [INFO] received Windows console close event; shutting log-core down
[22:30:20] [INFO] received Windows console close event; shutting log-core down
[22:33:44] [INFO] received Windows console close event; shutting log-core down
[22:42:52] [INFO] received Windows console close event; shutting log-core down
[22:46:05] [INFO] received Windows console close event; shutting log-core down
[22:47:14] [INFO] received Windows console close event; shutting log-core down
[22:47:37] [INFO] received Windows console close event; shutting log-core down
[22:51:25] [INFO] received Windows console close event; shutting log-core down
[22:56:50] [INFO] received Windows console close event; shutting log-core down
[23:01:04] [INFO] received Windows console close event; shutting log-core down
[23:05:21] [INFO] received Windows console close event; shutting log-core down
[23:34:26] [INFO] received Windows console close event; shutting log-core down
[23:48:17] [INFO] received Windows console close event; shutting log-core down
[23:52:20] [INFO] received Windows console close event; shutting log-core down
[23:58:52] [INFO] received Windows console close event; shutting log-core down
[00:00:32] [INFO] received Windows console close event; shutting log-core down
[23:28:25] [INFO] received Windows console close event; shutting log-core down
[23:34:13] [INFO] received Windows console close event; shutting log-core down
[23:46:08] [INFO] received Windows console close event; shutting log-core down
[02:22:58] [INFO] received Windows console close event; shutting log-core down
[02:30:02] [INFO] received Windows console close event; shutting log-core down
[02:33:02] [INFO] received Windows console close event; shutting log-core down
[02:34:29] [INFO] received Windows console close event; shutting log-core down
[02:38:41] [INFO] received Windows console close event; shutting log-core down
[02:40:59] [INFO] received Windows console close event; shutting log-core down
[02:42:39] [INFO] received Windows console close event; shutting log-core down
[02:45:21] [INFO] received Windows console close event; shutting log-core down
[02:49:54] [INFO] received Windows console close event; shutting log-core down
[02:53:02] [INFO] received Windows console close event; shutting log-core down
[02:56:21] [INFO] received Windows console close event; shutting log-core down
[02:59:38] [INFO] received Windows console close event; shutting log-core down
[03:02:20] [INFO] received Windows console close event; shutting log-core down
[03:06:58] [INFO] received Windows console close event; shutting log-core down
[03:08:16] [INFO] received Windows console close event; shutting log-core down
[03:10:29] [INFO] received Windows console close event; shutting log-core down
[03:13:13] [INFO] received Windows console close event; shutting log-core down
[03:15:16] [INFO] received Windows console close event; shutting log-core down
[03:19:02] [INFO] received Windows console close event; shutting log-core down
[03:21:22] [INFO] received Windows console close event; shutting log-core down
[03:25:24] [INFO] received Windows console close event; shutting log-core down
[03:28:51] [INFO] received Windows console close event; shutting log-core down
[03:36:27] [INFO] received Windows console close event; shutting log-core down
[03:38:07] [INFO] received Windows console close event; shutting log-core down
[03:38:50] [INFO] received Windows console close event; shutting log-core down
[03:39:42] [INFO] received Windows console close event; shutting log-core down
[03:41:42] [INFO] received Windows console close event; shutting log-core down
[03:43:03] [INFO] received Windows console close event; shutting log-core down
[04:00:07] [INFO] received Windows console close event; shutting log-core down
[04:03:04] [INFO] received Windows console close event; shutting log-core down
[04:03:59] [INFO] received Windows console close event; shutting log-core down
[04:06:00] [INFO] received Windows console close event; shutting log-core down
[04:06:54] [INFO] received Windows console close event; shutting log-core down
[04:08:57] [INFO] received Windows console close event; shutting log-core down
[04:11:48] [INFO] received Windows console close event; shutting log-core down
[04:12:41] [INFO] received Windows console close event; shutting log-core down
[04:13:50] [INFO] received Windows console close event; shutting log-core down
[04:27:51] [INFO] received Windows console close event; shutting log-core down
[04:49:09] [INFO] received Windows console close event; shutting log-core down
[05:04:32] [INFO] received Windows console close event; shutting log-core down
[05:09:22] [INFO] received Windows console close event; shutting log-core down
[05:12:01] [INFO] received Windows console close event; shutting log-core down
[05:23:44] [INFO] received Windows console close event; shutting log-core down
[05:25:25] [INFO] received Windows console close event; shutting log-core down
[05:31:31] [INFO] received Windows console close event; shutting log-core down
[05:32:41] [INFO] received Windows console close event; shutting log-core down
[05:37:22] [INFO] received Windows console close event; shutting log-core down
[05:47:11] [INFO] received Windows console close event; shutting log-core down
[05:48:24] [INFO] received Windows console close event; shutting log-core down
[05:50:00] [INFO] received Windows console close event; shutting log-core down
[05:51:52] [INFO] received Windows console close event; shutting log-core down
[05:54:36] [INFO] received Windows console close event; shutting log-core down
[05:58:11] [INFO] received Windows console close event; shutting log-core down
[22:29:39] [INFO] received Windows console close event; shutting log-core down
[22:33:04] [INFO] received Windows console close event; shutting log-core down
[22:36:36] [INFO] received Windows console close event; shutting log-core down
[22:43:01] [INFO] received Windows console close event; shutting log-core down
[23:10:21] [INFO] received Windows console close event; shutting log-core down
[23:23:30] [INFO] received Windows console close event; shutting log-core down
[17:30:17] [INFO] received Windows console close event; shutting log-core down
[17:32:33] [INFO] received Windows console close event; shutting log-core down
[17:35:32] [INFO] received Windows console close event; shutting log-core down
[17:37:36] [INFO] received Windows console close event; shutting log-core down
[17:38:48] [INFO] received Windows console close event; shutting log-core down
[17:45:34] [INFO] received Windows console close event; shutting log-core down
[17:46:21] [INFO] received Windows console close event; shutting log-core down
[17:51:48] [INFO] received Windows console close event; shutting log-core down
[18:00:05] [INFO] received Windows console close event; shutting log-core down
[18:02:23] [INFO] received Windows console close event; shutting log-core down
[18:58:21] [INFO] received Windows console close event; shutting log-core down
[18:59:30] [INFO] received Windows console close event; shutting log-core down
[19:01:36] [INFO] received Windows console close event; shutting log-core down
[19:02:19] [INFO] received Windows console close event; shutting log-core down
[19:10:55] [INFO] received Windows console close event; shutting log-core down
[19:20:45] [INFO] received Windows console close event; shutting log-core down
[19:23:46] [INFO] received Windows console close event; shutting log-core down
[19:25:10] [INFO] received Windows console close event; shutting log-core down
[19:26:57] [INFO] received Windows console close event; shutting log-core down
[19:27:26] [INFO] received Windows console close event; shutting log-core down
[19:28:21] [INFO] received Windows console close event; shutting log-core down
[19:29:42] [INFO] received Windows console close event; shutting log-core down
[19:31:36] [INFO] received Windows console close event; shutting log-core down
[19:32:25] [INFO] received Windows console close event; shutting log-core down
[19:37:47] [INFO] received Windows console close event; shutting log-core down
[19:38:44] [INFO] received Windows console close event; shutting log-core down
[19:50:58] [INFO] received Windows console close event; shutting log-core down
[20:13:23] [INFO] received Windows console close event; shutting log-core down
[20:15:37] [INFO] received Windows console close event; shutting log-core down
[20:22:28] [INFO] received Windows console close event; shutting log-core down
[20:30:47] [INFO] received Windows console close event; shutting log-core down
[20:40:06] [INFO] received Windows console close event; shutting log-core down
[20:43:37] [INFO] received Windows console close event; shutting log-core down
[20:46:17] [INFO] received Windows console close event; shutting log-core down
[20:48:08] [INFO] received Windows console close event; shutting log-core down
[20:53:26] [INFO] received Windows console close event; shutting log-core down
[20:53:26] [INFO] received Windows console close event; shutting log-core down
[21:01:53] [INFO] received Windows console close event; shutting log-core down
[21:05:13] [INFO] received Windows console close event; shutting log-core down
